time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010458904824	6.92355	-3.93499	-2.65387	2.28766	0.985354	radar	2.58919	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.98014	-4.09749	-2.69668	2.29215	0.93175	lidar	2.37451	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.09111	-4.24692	-2.83543	2.33343	0.925741	radar	2.56573	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.16061	-4.4105	-2.86903	2.33527	0.873308	lidar	2.08822	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.23812	-4.52507	-2.77919	2.3604	0.845385	radar	2.06061	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.29331	-4.69434	-2.80558	2.34425	0.779359	lidar	3.12191	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.35619	-4.79138	-2.67171	2.36083	0.750108	radar	3.34272	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.40432	-4.93184	-2.68156	2.34778	0.697316	lidar	2.16449	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.51299	-5.06433	-2.87231	2.37366	0.694935	radar	6.27385	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.57182	-5.2152	-2.88615	2.35644	0.64031	lidar	2.19712	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.62873	-5.30505	-2.64129	2.36808	0.608194	radar	8.59243	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.68892	-5.45352	-2.64913	2.35216	0.556549	lidar	1.86398	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.78514	-5.57422	-2.7278	2.3705	0.546624	radar	2.95138	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.85759	-5.72442	-2.74149	2.35621	0.500316	lidar	1.40364	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.91592	-5.81332	-2.50766	2.3627	0.472611	radar	7.62673	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.97461	-5.95098	-2.51114	2.34499	0.42747	lidar	1.36867	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.08131	-6.07415	-2.63765	2.36151	0.423151	radar	2.48002	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.14703	-6.22733	-2.65399	2.33609	0.372992	lidar	1.61961	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.26255	-6.35841	-2.77264	2.35096	0.369604	radar	1.86228	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.33415	-6.5176	-2.79068	2.32384	0.320754	lidar	1.47646	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.3944	-6.61309	-2.57925	2.32136	0.294897	radar	5.97858	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.44595	-6.75781	-2.57842	2.29101	0.247254	lidar	1.44996	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.52272	-6.86898	-2.56045	2.29234	0.234464	radar	0.718593	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.5665	-7.02933	-2.57231	2.24911	0.17737	lidar	1.95999	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.67522	-7.16488	-2.72691	2.26069	0.184017	radar	3.17331	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.73343	-7.33399	-2.75201	2.22195	0.134431	lidar	1.51868	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.79053	-7.4464	-2.58576	2.20707	0.105324	radar	4.62231	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.84552	-7.58754	-2.59069	2.18262	0.0747128	lidar	0.562798	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	8.94794	-7.72444	-2.74465	2.19461	0.0887322	radar	3.46517	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.01049	-7.87762	-2.76011	2.16957	0.0585527	lidar	0.535582	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.09661	-8.00928	-2.82403	2.17077	0.0589153	radar	0.811682	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.14058	-8.16226	-2.83927	2.13572	0.0204826	lidar	0.877197	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.17203	-8.27244	-2.59887	2.10435	-0.0241353	radar	8.58376	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.2165	-8.41615	-2.60339	2.07726	-0.0501473	lidar	0.434272	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.28846	-8.54799	-2.63925	2.07513	-0.0477032	radar	0.217259	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.32679	-8.70322	-2.6534	2.04134	-0.0789799	lidar	0.585879	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.39199	-8.83995	-2.67872	2.03527	-0.079376	radar	0.165743	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.42532	-8.99758	-2.69197	2.00049	-0.109827	lidar	0.566616	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.49207	-9.13262	-2.77094	2.00222	-0.0975199	radar	0.966925	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.51689	-9.29251	-2.79719	1.96363	-0.131226	lidar	0.733055	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.57147	-9.43651	-2.80081	1.95373	-0.133667	radar	0.0609075	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.60443	-9.60111	-2.81835	1.92339	-0.156683	lidar	0.326182	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.65646	-9.73886	-2.85536	1.91933	-0.149875	radar	0.284671	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.68005	-9.89463	-2.87443	1.88891	-0.172834	lidar	0.342787	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.7053	-10.0207	-2.80531	1.86595	-0.192881	radar	0.873942	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.74566	-10.1538	-2.80395	1.85695	-0.192221	lidar	0.000744132	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.75471	-10.2825	-2.65236	1.81661	-0.235948	radar	4.23726	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.78125	-10.4315	-2.66089	1.79638	-0.24319	lidar	0.0381071	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.8318	-10.5897	-2.74281	1.79811	-0.221105	radar	1.17435	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.85982	-10.7414	-2.74876	1.7815	-0.225524	lidar	0.0151078	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.86989	-10.8668	-2.67736	1.7532	-0.250011	radar	1.0298	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.88033	-11.0125	-2.6958	1.72873	-0.261922	lidar	0.128885	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.89721	-11.1436	-2.70303	1.71569	-0.260175	radar	0.387371	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.89256	-11.2993	-2.73264	1.68224	-0.280479	lidar	0.356054	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.91153	-11.4421	-2.77299	1.6751	-0.268585	radar	0.434345	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.89932	-11.6002	-2.80112	1.64045	-0.289641	lidar	0.365247	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.83871	-11.7127	-2.54606	1.54983	-0.398863	radar	14.8433	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.81263	-11.8582	-2.55473	1.51246	-0.414083	lidar	0.249065	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.78692	-11.9942	-2.50808	1.47013	-0.442449	radar	0.963473	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.7385	-12.1428	-2.52973	1.42196	-0.465703	lidar	0.527782	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.70454	-12.2767	-2.51241	1.385	-0.480419	radar	0.230563	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.64219	-12.4302	-2.54916	1.33323	-0.504766	lidar	0.562378	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.54438	-12.5323	-2.39624	1.22699	-0.616327	radar	8.97755	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.46297	-12.6633	-2.42196	1.16904	-0.639256	lidar	0.644234	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.33105	-12.7359	-2.27643	1.02604	-0.797455	radar	15.7027	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.21054	-12.8472	-2.33391	0.946555	-0.83426	lidar	1.9628	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	9.06893	-12.9265	-2.29373	0.815054	-0.953786	radar	7.48025	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.94906	-13.0146	-2.31637	0.741951	-0.972688	lidar	0.747387	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.83189	-13.09	-2.32016	0.662623	-1.00717	radar	0.757316	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.68768	-13.1708	-2.37131	0.58353	-1.02763	lidar	1.07769	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.47198	-13.19	-2.45272	0.372408	-1.25221	radar	23.1859	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.33763	-13.2206	-2.46308	0.295506	-1.26509	lidar	0.597307	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.22147	-13.2524	-2.42004	0.244812	-1.23415	radar	1.43827	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.06199	-13.2808	-2.46386	0.16503	-1.24252	lidar	0.652299	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.90978	-13.2958	-2.5116	0.0778589	-1.271	radar	0.705727	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.74027	-13.2985	-2.56003	-0.00312577	-1.27815	lidar	0.871457	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.61238	-13.2953	-2.55549	-0.0642514	-1.27293	radar	0.0956078	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.45429	-13.283	-2.60766	-0.132975	-1.27388	lidar	0.773874	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.28528	-13.2407	-2.70067	-0.232555	-1.31788	radar	1.81342	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.12253	-13.1983	-2.73361	-0.307931	-1.31823	lidar	0.371125	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.98906	-13.1531	-2.68043	-0.370027	-1.29821	radar	1.11058	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.8017	-13.1186	-2.77157	-0.420118	-1.272	lidar	1.47618	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.67039	-13.063	-2.78999	-0.480455	-1.26983	radar	0.24939	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.49915	-13.0146	-2.86982	-0.521107	-1.24297	lidar	1.32024	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.42772	-13.008	-2.48924	-0.524	-1.13381	radar	23.0471	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.26313	-12.9675	-2.55566	-0.552556	-1.09797	lidar	1.27153	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.1248	-12.8759	-2.66124	-0.622432	-1.11717	radar	1.55883	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.96815	-12.8064	-2.71335	-0.658154	-1.09008	lidar	0.754221	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.86772	-12.7399	-2.649	-0.698631	-1.06982	radar	0.907844	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.70698	-12.6833	-2.7179	-0.709356	-1.02563	lidar	1.78569	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.62147	-12.6314	-2.55256	-0.734719	-0.984713	radar	4.72404	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.47866	-12.572	-2.60047	-0.745878	-0.946045	lidar	1.25659	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.37601	-12.4789	-2.63761	-0.792287	-0.947706	radar	0.28032	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.24445	-12.4009	-2.6762	-0.81044	-0.917749	lidar	0.782596	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.14645	-12.3085	-2.64812	-0.851523	-0.907707	radar	0.821262	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	5.02169	-12.2119	-2.67333	-0.87745	-0.883426	lidar	0.441674	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.90977	-12.0683	-2.90551	-0.934562	-0.909852	radar	7.58181	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.80541	-11.9556	-2.92332	-0.965975	-0.895276	lidar	0.18587	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.73732	-11.8554	-2.79541	-1.00425	-0.882519	radar	2.63574	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.65732	-11.7404	-2.79899	-1.04211	-0.87616	lidar	0.0271909	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.57244	-11.5984	-2.9241	-1.08579	-0.879553	radar	2.18889	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.52385	-11.4629	-2.91473	-1.14189	-0.892056	lidar	0.113436	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.45567	-11.3127	-2.99687	-1.18588	-0.891945	radar	0.946505	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.42013	-11.1647	-2.99375	-1.24446	-0.906317	lidar	0.132643	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42334	-11.0492	-2.71509	-1.32101	-0.937055	radar	10.0696	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.40093	-10.91	-2.70069	-1.3776	-0.942783	lidar	0.170333	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.37354	-10.7694	-2.7378	-1.42217	-0.938918	radar	0.212843	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.38157	-10.634	-2.7274	-1.4859	-0.956552	lidar	0.35599	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.4236	-10.5277	-2.52464	-1.57694	-1.01232	radar	6.64822	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.43203	-10.4077	-2.51539	-1.62936	-1.01454	lidar	0.0813976	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.4416	-10.2783	-2.52877	-1.67913	-1.01261	radar	0.0643276	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.48292	-10.1459	-2.53971	-1.74826	-1.03113	lidar	0.307531	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.4864	-9.99552	-2.62745	-1.77388	-0.98843	radar	2.04601	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.52999	-9.85108	-2.63621	-1.83612	-0.996171	lidar	0.0577551	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.58286	-9.71302	-2.62384	-1.90279	-1.0112	radar	0.169447	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.6631	-9.56585	-2.65641	-1.97926	-1.03134	lidar	0.454549	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.67307	-9.41888	-2.75404	-1.969	-0.945235	radar	4.79714	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.7595	-9.2792	-2.79568	-2.03576	-0.963489	lidar	0.524901	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.88056	-9.17486	-2.74211	-2.15051	-1.05363	radar	4.08842	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	4.97508	-9.05411	-2.76865	-2.21267	-1.06222	lidar	0.169423	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	4.98836	-8.9242	-2.79424	-2.17106	-0.926666	radar	9.22086	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.08936	-8.79361	-2.83971	-2.22544	-0.93305	lidar	0.388061	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.21567	-8.68606	-2.83255	-2.30943	-0.977681	radar	1.2012	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.33301	-8.57118	-2.8474	-2.36765	-0.981506	lidar	0.0568159	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.36295	-8.44274	-2.82659	-2.32311	-0.843782	radar	9.19113	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.48231	-8.32155	-2.88053	-2.36917	-0.845687	lidar	0.471673	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.59176	-8.2159	-2.89552	-2.41308	-0.849198	radar	0.361121	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.71429	-8.10664	-2.93258	-2.45582	-0.848312	lidar	0.232304	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.76989	-7.98783	-2.88537	-2.42308	-0.73226	radar	7.14914	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.8744	-7.89374	-2.87926	-2.45687	-0.729879	lidar	0.0405913	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.95974	-7.78683	-2.86022	-2.45687	-0.67343	radar	1.86869	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.06786	-7.68965	-2.8651	-2.48549	-0.668644	lidar	0.134706	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.16931	-7.58172	-2.83927	-2.48981	-0.616957	radar	1.56513	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.28483	-7.48455	-2.83067	-2.51815	-0.612055	lidar	0.165836	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.40941	-7.39975	-2.85455	-2.5596	-0.634268	radar	1.32214	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.53851	-7.30659	-2.88609	-2.58671	-0.629057	lidar	0.207122	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.67479	-7.22609	-2.88642	-2.62203	-0.630292	radar	0.00115465	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.79947	-7.15448	-2.86038	-2.65473	-0.629358	lidar	0.157526	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.86464	-7.06267	-2.73253	-2.61897	-0.519873	radar	8.03533	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.97945	-6.98991	-2.73226	-2.64082	-0.516012	lidar	0.0802817	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.11187	-6.91843	-2.72895	-2.66606	-0.509793	radar	0.0950086	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.25297	-6.8236	-2.7668	-2.6812	-0.496232	lidar	0.54317	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.33541	-6.72833	-2.63044	-2.64125	-0.384332	radar	9.20752	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.46861	-6.63478	-2.66341	-2.64991	-0.371327	lidar	0.429055	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.58337	-6.55684	-2.63114	-2.65212	-0.342615	radar	0.592344	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.70124	-6.48708	-2.61815	-2.6671	-0.339368	lidar	0.146848	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.8511	-6.43439	-2.67291	-2.71145	-0.380969	radar	1.29216	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.97781	-6.36967	-2.66631	-2.72811	-0.377114	lidar	0.102793	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.04466	-6.28669	-2.52355	-2.6869	-0.283148	radar	7.14201	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.15584	-6.21311	-2.53686	-2.68953	-0.271768	lidar	0.320688	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.276	-6.14227	-2.52235	-2.69097	-0.251579	radar	0.344429	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.41671	-6.05342	-2.57156	-2.69033	-0.236192	lidar	0.488385	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.51788	-5.98391	-2.53203	-2.67947	-0.201484	radar	0.917035	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.6378	-5.90506	-2.56213	-2.67685	-0.188492	lidar	0.299552	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.7694	-5.8507	-2.60547	-2.69875	-0.208485	radar	0.557569	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.90457	-5.75691	-2.6652	-2.6888	-0.187302	lidar	0.837796	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.00123	-5.67588	-2.58475	-2.65531	-0.119061	radar	4.2884	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.13007	-5.57454	-2.64264	-2.63858	-0.0958434	lidar	0.923935	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.22505	-5.47376	-2.56243	-2.59507	-0.0235657	radar	3.90809	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.35358	-5.35924	-2.6125	-2.5726	0.000166472	lidar	0.897706	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.44815	-5.25511	-2.55433	-2.53147	0.0603008	radar	2.52107	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.5647	-5.14289	-2.58832	-2.50937	0.0786439	lidar	0.56149	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.67811	-5.07151	-2.61585	-2.5199	0.0550334	radar	0.51642	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.78041	-4.98325	-2.6226	-2.50919	0.062566	lidar	0.139774	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.86849	-4.87961	-2.55344	-2.46676	0.122529	radar	2.62832	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.97291	-4.78534	-2.55385	-2.45516	0.12708	lidar	0.0697313	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0519	-4.67472	-2.48774	-2.40506	0.192645	radar	3.01905	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1553	-4.54873	-2.52963	-2.37619	0.210203	lidar	0.557867	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2461	-4.44109	-2.5221	-2.35119	0.228033	radar	0.32465	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3471	-4.31963	-2.55464	-2.32783	0.238392	lidar	0.2207	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.434	-4.21796	-2.55643	-2.30638	0.25297	radar	0.322873	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5312	-4.07848	-2.62763	-2.27477	0.271088	lidar	0.892781	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.646	-3.98558	-2.68411	-2.29584	0.217377	radar	2.10437	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7397	-3.84867	-2.73817	-2.26887	0.232646	lidar	0.609336	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7671	-3.70612	-2.64632	-2.17047	0.364422	radar	10.3835	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8487	-3.55326	-2.71482	-2.13479	0.381058	lidar	0.859491	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9568	-3.45598	-2.75988	-2.16915	0.297236	radar	4.35809	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0388	-3.31741	-2.80031	-2.14575	0.305257	lidar	0.274042	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0698	-3.17403	-2.75202	-2.06902	0.398684	radar	5.13012	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1406	-3.02336	-2.8019	-2.03969	0.407507	lidar	0.398945	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1396	-2.84514	-2.75315	-1.9179	0.561201	radar	13.3554	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.182	-2.6895	-2.76758	-1.87921	0.56843	lidar	0.175277	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.1893	-2.52374	-2.76421	-1.79778	0.645657	radar	3.1903	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.2076	-2.39923	-2.7144	-1.76307	0.645487	lidar	0.405611	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.299	-2.30938	-2.67856	-1.83522	0.479117	radar	16.1054	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.339	-2.14526	-2.74187	-1.80597	0.482886	lidar	0.554798	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3505	-1.98855	-2.74115	-1.75137	0.525798	radar	1.03617	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3708	-1.84761	-2.72539	-1.72162	0.526767	lidar	0.0443281	11.3504	-1.8663	11.35	-1.85	0	1.81853
